0.000000000000000000e+00,2.478432442607039210e-01,1.247780410041247068e-01,nan,nan,nan,nan,nan
1.000000000000000056e-01,2.475273851457046870e-01,1.411175018175198081e-01,nan,nan,nan,nan,nan
2.000000000000000111e-01,2.472088338040915045e-01,1.584160009882520093e-01,nan,nan,nan,nan,nan
3.000000000000000444e-01,2.468875937005816923e-01,1.766628997727693051e-01,nan,nan,nan,nan,nan
4.000000000000000222e-01,2.465636683291366760e-01,1.958469761526238084e-01,nan,nan,nan,nan,nan
5.000000000000000000e-01,2.462370612129242964e-01,2.159564317361237218e-01,3.928279052107845004e+00,3.852950690759965102e+00,nan,nan,nan
6.000000000000000888e-01,2.459077759042801736e-01,2.369788990144569285e-01,nan,nan,nan,nan,nan
7.000000000000000666e-01,2.455758159846694322e-01,2.589014489678269637e-01,nan,nan,nan,nan,nan
8.000000000000000444e-01,2.452411850646473990e-01,2.817105990169268548e-01,1.322828380348391342e+00,1.519659231515964493e+00,nan,nan,nan
9.000000000000000222e-01,2.449038867838204958e-01,3.053923213148522775e-01,3.056193861990540217e+00,3.890842656277515133e+00,nan,nan,nan
1.000000000000000000e+00,2.445639248108067154e-01,3.299320513743652095e-01,nan,nan,nan,nan,nan
1.100000000000000089e+00,2.442213028431955979e-01,3.553146970251925829e-01,nan,nan,nan,nan,nan
1.200000000000000178e+00,2.438760246075080962e-01,3.815246476958564781e-01,nan,nan,nan,nan,nan
1.300000000000000044e+00,2.435280938591559141e-01,4.085457840143259522e-01,2.076183624569842845e+00,1.897029389565255464e+00,nan,nan,nan
1.400000000000000133e+00,2.431775143824008445e-01,4.363614877215850618e-01,nan,nan,nan,nan,nan
1.500000000000000000e+00,2.428242899903135243e-01,4.649546518920242844e-01,nan,nan,nan,nan,nan
1.600000000000000089e+00,2.424684245247319403e-01,4.943076914543624856e-01,nan,nan,nan,nan,nan
1.700000000000000178e+00,2.421099218562195732e-01,5.244025540066364899e-01,nan,nan,nan,nan,nan
1.800000000000000044e+00,2.417487858840235426e-01,5.552207309186014683e-01,nan,nan,nan,nan,nan
1.900000000000000133e+00,2.413850205360319745e-01,5.867432687147157155e-01,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.410186297687313128e-01,6.189507807307126352e-01,nan,nan,nan,nan,nan
2.100000000000000089e+00,2.406496175671633264e-01,6.518234590365843406e-01,nan,nan,nan,nan,nan
2.200000000000000178e+00,2.402779879448818379e-01,6.853410866186522288e-01,nan,nan,nan,nan,nan
2.300000000000000266e+00,2.399037449439088976e-01,7.194830498132198660e-01,nan,nan,nan,nan,nan
2.400000000000000355e+00,2.395268926346910132e-01,7.542283509841772871e-01,nan,nan,nan,nan,nan
2.500000000000000000e+00,2.391474351160546852e-01,7.895556214367535075e-01,1.260563560920974879e+00,1.606241476703436533e+00,nan,nan,nan
2.600000000000000089e+00,2.387653765151619700e-01,8.254431345594617220e-01,nan,nan,nan,nan,nan
2.700000000000000178e+00,2.383807209874655442e-01,8.618688191861794134e-01,2.303233774409047641e+00,5.702893440925067559e+00,nan,nan,nan
2.800000000000000266e+00,2.379934727166634900e-01,8.988102731701300696e-01,nan,nan,nan,nan,nan
2.900000000000000355e+00,2.376036359146538324e-01,9.362447771614115233e-01,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.372112148214886862e-01,9.741493085796248952e-01,nan,nan,nan,nan,nan
3.100000000000000089e+00,2.368162137053281546e-01,1.012500555772972488e+00,nan,nan,nan,nan,nan
3.200000000000000178e+00,2.364186368623939216e-01,1.051274932355159342e+00,nan,nan,nan,nan,nan
3.300000000000000266e+00,2.360184886169224561e-01,1.090448591711237425e+00,nan,nan,nan,nan,nan
3.400000000000000355e+00,2.356157733211181604e-01,1.129997441663508795e+00,2.335962561762867207e+00,6.489526361154894118e+00,nan,nan,nan
3.500000000000000000e+00,2.352104953551057698e-01,1.169897159288450394e+00,nan,nan,nan,nan,nan
3.600000000000000089e+00,2.348026591268829455e-01,1.210123205875536900e+00,nan,nan,nan,nan,nan
3.700000000000000178e+00,2.343922690722721747e-01,1.250650842018790954e+00,nan,nan,nan,nan,nan
3.800000000000000266e+00,2.339793296548726420e-01,1.291455142831756664e+00,nan,nan,nan,nan,nan
3.900000000000000355e+00,2.335638453660115466e-01,1.332511013276537426e+00,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.331458207246954462e-01,1.373793203597496904e+00,1.816788965581469517e+00,9.018780113636926998e+00,nan,nan,nan
4.100000000000000533e+00,2.327252602775608525e-01,1.415276324850089029e+00,nan,nan,nan,nan,nan
4.200000000000000178e+00,2.323021685988250207e-01,1.456934864515316397e+00,nan,nan,nan,nan,nan
4.299999999999999822e+00,2.318765502902360998e-01,1.498743202190164769e+00,nan,nan,nan,nan,nan
4.400000000000000355e+00,2.314484099810229789e-01,1.540675625344400945e+00,nan,nan,nan,nan,nan
4.500000000000000000e+00,2.310177523278451606e-01,1.582706345134031745e+00,nan,nan,nan,nan,nan
4.600000000000000533e+00,2.305845820147418845e-01,1.624809512261682798e+00,nan,nan,nan,nan,nan
4.700000000000000178e+00,2.301489037530813631e-01,1.666959232874168251e+00,nan,nan,nan,nan,nan
4.800000000000000711e+00,2.297107222815093774e-01,1.709129584487466325e+00,nan,nan,nan,nan,nan
4.900000000000000355e+00,2.292700423658978748e-01,1.751294631929284362e+00,-2.031288663986464904e+00,7.993905997827017273e+00,nan,nan,nan
5.000000000000000000e+00,2.288268687992931205e-01,1.793428443289452945e+00,nan,nan,nan,nan,nan
5.100000000000000533e+00,2.283812064018634624e-01,1.835505105868286968e+00,nan,nan,nan,nan,nan
5.200000000000000178e+00,2.279330600208469282e-01,1.877498742113158148e+00,nan,nan,nan,nan,nan
5.300000000000000711e+00,2.274824345304986284e-01,1.919383525533429724e+00,nan,nan,nan,nan,nan
5.400000000000000355e+00,2.270293348320376603e-01,1.961133696583998054e+00,nan,nan,nan,nan,nan
5.500000000000000000e+00,2.265737658535937060e-01,2.002723578507669799e+00,nan,nan,nan,nan,nan
