0.000000000000000000e+00,7.583419993115535218e-02,5.257964105343378769e+00,3.734497215170320850e+00,8.886738933990065981e-01,nan,nan,nan
1.000000000000000056e-01,8.478878544085255431e-02,5.270526500343593490e+00,nan,nan,nan,nan,nan
2.000000000000000111e-01,9.371233106894957809e-02,5.280675531689862368e+00,nan,nan,nan,nan,nan
3.000000000000000444e-01,1.026015700414466270e-01,5.288401857815101081e+00,nan,nan,nan,nan,nan
4.000000000000000222e-01,1.114532481434875044e-01,5.293698367105266200e+00,1.012964545416726203e+01,9.328020603131989219e+00,nan,nan,nan
5.000000000000000000e-01,1.202641249106779775e-01,5.296560184445172403e+00,nan,nan,nan,nan,nan
6.000000000000000888e-01,1.290309748153704583e-01,5.296984675705733281e+00,nan,nan,nan,nan,nan
7.000000000000000666e-01,1.377505884474803655e-01,5.294971450168518778e+00,7.764989401479543751e+00,6.044003605156840209e+00,nan,nan,nan
8.000000000000000444e-01,1.464197736894024549e-01,5.290522360885388409e+00,nan,nan,nan,nan,nan
9.000000000000000222e-01,1.550353568845961039e-01,5.283641502972870718e+00,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.635941839994128622e-01,5.274335209842855754e+00,nan,nan,nan,nan,nan
1.100000000000000089e+00,1.720931217777398603e-01,5.262612047373072421e+00,nan,nan,nan,nan,nan
1.200000000000000178e+00,1.805290588880373581e-01,5.248482806022724212e+00,nan,nan,nan,nan,nan
1.300000000000000044e+00,1.888989070623498245e-01,5.231960490900516625e+00,nan,nan,nan,nan,nan
1.400000000000000133e+00,1.971996022268725501e-01,5.213060309794253833e+00,nan,nan,nan,nan,nan
1.500000000000000000e+00,2.054281056236643976e-01,5.191799659172990467e+00,3.164274720537042729e+00,1.284606135466333043e+01,nan,nan,nan
1.600000000000000089e+00,2.135814049230894129e-01,5.168198108174634875e+00,nan,nan,nan,nan,nan
1.700000000000000178e+00,2.216565153265850352e-01,5.142277380593749392e+00,nan,nan,nan,nan,nan
1.800000000000000044e+00,2.296504806593513692e-01,5.114061334886117471e+00,nan,nan,nan,nan,nan
1.900000000000000133e+00,2.375603744525617012e-01,5.083575942208478970e+00,2.329057152554821819e+00,9.786273557899376030e+00,nan,nan,nan
2.000000000000000000e+00,2.453833010146982130e-01,5.050849262513664506e+00,nan,nan,nan,nan,nan
2.100000000000000089e+00,2.531163964916203768e-01,5.015911418723105086e+00,nan,nan,nan,nan,nan
2.200000000000000178e+00,2.607568299149783386e-01,4.978794569000517534e+00,3.351185001321807633e+00,6.662692221607564136e+00,nan,nan,nan
2.300000000000000266e+00,2.683018042385871271e-01,4.939532877152266188e+00,nan,nan,nan,nan,nan
2.400000000000000355e+00,2.757485573623830177e-01,4.898162481181652872e+00,nan,nan,nan,nan,nan
2.500000000000000000e+00,2.830943631435857699e-01,4.854721460026079072e+00,nan,nan,nan,nan,nan
2.600000000000000089e+00,2.903365323946982546e-01,4.809249798507694962e+00,nan,nan,nan,nan,nan
2.700000000000000178e+00,2.974724138679768481e-01,4.761789350529802789e+00,nan,nan,nan,nan,nan
2.800000000000000266e+00,3.044993952260129366e-01,4.712383800552877311e+00,7.130405415258059598e+00,1.357899865987049637e+01,nan,nan,nan
2.900000000000000355e+00,3.114149039980695366e-01,4.661078623385674469e+00,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.182164085218240901e-01,4.607921042328425365e+00,nan,nan,nan,nan,nan
3.100000000000000089e+00,3.249014188701708772e-01,4.552959985706666046e+00,5.868991075794300016e+00,1.547963588339595908e+01,nan,nan,nan
3.200000000000000178e+00,3.314674877627457605e-01,4.496246041835674667e+00,nan,nan,nan,nan,nan
3.300000000000000266e+00,3.379122114618381412e-01,4.437831412457008184e+00,nan,nan,nan,nan,nan
3.400000000000000355e+00,3.442332306523625540e-01,4.377769864689956769e+00,nan,nan,nan,nan,nan
3.500000000000000000e+00,3.504282313055681053e-01,4.316116681542195188e+00,nan,nan,nan,nan,nan
3.600000000000000089e+00,3.564949455261689493e-01,4.252928611025105887e+00,nan,nan,nan,nan,nan
3.700000000000000178e+00,3.624311523825864412e-01,4.188263813920701573e+00,nan,nan,nan,nan,nan
3.800000000000000266e+00,3.682346787199982097e-01,4.122181810248147116e+00,5.661007511003778525e+00,9.306943954382767004e+00,nan,nan,nan
3.900000000000000355e+00,3.739033999558959986e-01,4.054743424479197778e+00,6.358352505468803706e+00,9.040112737209712535e+00,nan,nan,nan
4.000000000000000000e+00,3.794352408578658409e-01,3.986010729552965870e+00,nan,nan,nan,nan,nan
4.100000000000000533e+00,3.848281763032949665e-01,3.916046989741550188e+00,nan,nan,nan,nan,nan
4.200000000000000178e+00,3.900802320207416574e-01,3.844916602419118146e+00,nan,nan,nan,nan,nan
4.299999999999999822e+00,3.951894853126842189e-01,3.772685038788022638e+00,nan,nan,nan,nan,nan
4.400000000000000355e+00,4.001540657593917749e-01,3.699418783616549522e+00,nan,nan,nan,nan,nan
4.500000000000000000e+00,4.049721559036563723e-01,3.625185274043717154e+00,nan,nan,nan,nan,nan
4.600000000000000533e+00,4.096419919161360945e-01,3.550052837507487347e+00,nan,nan,nan,nan,nan
4.700000000000000178e+00,4.141618642410664908e-01,3.474090628853506502e+00,3.104161996285111247e+00,1.014894072509812872e+01,nan,nan,nan
4.800000000000000711e+00,4.185301182221025096e-01,3.397368566682269719e+00,3.025769829281976353e+00,9.007414449706649506e+00,nan,nan,nan
4.900000000000000355e+00,4.227451547080631755e-01,3.319957268993296573e+00,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.268054306383563534e-01,3.241927988185546283e+00,3.509240916324991577e+00,8.313946885540261178e+00,nan,nan,nan
5.100000000000000533e+00,4.307094596078698823e-01,3.163352545473916422e+00,nan,nan,nan,nan,nan
5.200000000000000178e+00,4.344558124111215780e-01,3.084303264782172427e+00,5.680025800795866608e+00,9.596376830953957437e+00,nan,nan,nan
5.300000000000000711e+00,4.380431175654697640e-01,3.004852906173169913e+00,nan,nan,nan,nan,nan
5.400000000000000355e+00,4.414700618131919274e-01,2.925074598877623000e+00,nan,nan,nan,nan,nan
5.500000000000000000e+00,4.447353906022486481e-01,2.845041773983116862e+00,nan,nan,nan,nan,nan
5.600000000000000533e+00,4.478379085455557185e-01,2.764828096845212801e+00,nan,nan,nan,nan,nan
5.700000000000000178e+00,4.507764798585973676e-01,2.684507399282991980e+00,nan,nan,nan,nan,nan
5.800000000000000711e+00,4.535500287752192716e-01,2.604153611621333742e+00,6.972029941504252371e+00,1.348636175401043857e+01,nan,nan,nan
5.900000000000000355e+00,4.561575399414506404e-01,2.523840694642544236e+00,5.356698967071371165e+00,1.157009713846970200e+01,nan,nan,nan
6.000000000000000000e+00,4.585980587872094949e-01,2.443642571509952788e+00,nan,nan,nan,nan,nan
6.100000000000000533e+00,4.608706918757563553e-01,2.363633059726111707e+00,nan,nan,nan,nan,nan
6.200000000000000178e+00,4.629746072307672766e-01,2.283885803188296926e+00,5.207196560786417905e+00,1.199694439089675946e+01,nan,nan,nan
6.300000000000000711e+00,4.649090346409091024e-01,2.204474204403737314e+00,3.780760924608961737e+00,9.728459161780053321e+00,nan,nan,nan
6.400000000000000355e+00,4.666732659418001417e-01,2.125471356927098654e+00,nan,nan,nan,nan,nan
6.500000000000000000e+00,4.682666552752602906e-01,2.046949978082274857e+00,nan,nan,nan,nan,nan
